name,address_va,address_rva,symbol_type,source,namespace
?createManual@TextureManager@Ogre@@QAE?AV?$SharedPtr@VTexture@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0W4TextureType@2@IIHW4PixelFormat@2@HPAVManualResourceLoader@2@_NI0@Z,606,-4193698,Function,IMPORTED,OGREMAIN.DLL
??1HardwarePixelBufferSharedPtr@Ogre@@QAE@XZ,607,-4193697,Function,IMPORTED,OGREMAIN.DLL
??C?$SharedPtr@VHardwarePixelBuffer@Ogre@@@Ogre@@QBEPAVHardwarePixelBuffer@1@XZ,608,-4193696,Function,IMPORTED,OGREMAIN.DLL
?getTechnique@Material@Ogre@@QAEPAVTechnique@2@G@Z,609,-4193695,Function,IMPORTED,OGREMAIN.DLL
?clone@Material@Ogre@@QBE?AV?$SharedPtr@VMaterial@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N0@Z,610,-4193694,Function,IMPORTED,OGREMAIN.DLL
?getTextureUnitState@Pass@Ogre@@QAEPAVTextureUnitState@2@G@Z,611,-4193693,Function,IMPORTED,OGREMAIN.DLL
?setTexture@TextureUnitState@Ogre@@QAEXABV?$SharedPtr@VTexture@Ogre@@@2@@Z,612,-4193692,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@TextureManager@Ogre@@SAAAV12@XZ,613,-4193691,Function,IMPORTED,OGREMAIN.DLL
?getPass@Technique@Ogre@@QAEPAVPass@2@G@Z,614,-4193690,Function,IMPORTED,OGREMAIN.DLL
?DEFAULT_RESOURCE_GROUP_NAME@ResourceGroupManager@Ogre@@2V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@A,615,-4193689,Label,IMPORTED,OGREMAIN.DLL
?getCurrentLock@HardwarePixelBuffer@Ogre@@QAEABVPixelBox@2@XZ,616,-4193688,Function,IMPORTED,OGREMAIN.DLL
?allocateBytes@StdAllocPolicy@Ogre@@SAPAXIPBDH0@Z,617,-4193687,Function,IMPORTED,OGREMAIN.DLL
?getMaxAllocationSize@StdAllocPolicy@Ogre@@SAIXZ,618,-4193686,Function,IMPORTED,OGREMAIN.DLL
?getRenderSystem@Root@Ogre@@QAEPAVRenderSystem@2@XZ,619,-4193685,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@Root@Ogre@@SAAAV12@XZ,620,-4193684,Function,IMPORTED,OGREMAIN.DLL
??_FColourValue@Ogre@@QAEXXZ,621,-4193683,Function,IMPORTED,OGREMAIN.DLL
?setType@Light@Ogre@@QAEXW4LightTypes@12@@Z,622,-4193682,Function,IMPORTED,OGREMAIN.DLL
?setDiffuseColour@Light@Ogre@@QAEXMMM@Z,623,-4193681,Function,IMPORTED,OGREMAIN.DLL
?setSpecularColour@Light@Ogre@@QAEXMMM@Z,624,-4193680,Function,IMPORTED,OGREMAIN.DLL
?setAttenuation@Light@Ogre@@QAEXMMMM@Z,625,-4193679,Function,IMPORTED,OGREMAIN.DLL
?setPosition@Light@Ogre@@QAEXMMM@Z,626,-4193678,Function,IMPORTED,OGREMAIN.DLL
?setDirection@Light@Ogre@@QAEXMMM@Z,627,-4193677,Function,IMPORTED,OGREMAIN.DLL
?setSpotlightRange@Light@Ogre@@QAEXABVRadian@2@0M@Z,628,-4193676,Function,IMPORTED,OGREMAIN.DLL
?deallocateBytes@StdAllocPolicy@Ogre@@SAXPAX@Z,629,-4193675,Label,IMPORTED,OGREMAIN.DLL
?Ogre_InterlockedIncrement64@InterlockedCompareExchange64Wrapper@Ogre@@SA_JPC_J@Z,630,-4193674,Function,IMPORTED,OGREMAIN.DLL
?Ogre_InterlockedDecrement64@InterlockedCompareExchange64Wrapper@Ogre@@SA_JPC_J@Z,631,-4193673,Function,IMPORTED,OGREMAIN.DLL
??0ColourValue@Ogre@@QAE@MMMM@Z,632,-4193672,Function,IMPORTED,OGREMAIN.DLL
?AUTODETECT_RESOURCE_GROUP_NAME@ResourceGroupManager@Ogre@@2V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@A,633,-4193671,Label,IMPORTED,OGREMAIN.DLL
?getByName@MaterialManager@Ogre@@QAE?AV?$SharedPtr@VMaterial@Ogre@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,634,-4193670,Function,IMPORTED,OGREMAIN.DLL
?getSingleton@MaterialManager@Ogre@@SAAAV12@XZ,635,-4193669,Function,IMPORTED,OGREMAIN.DLL
?getAsARGB@ColourValue@Ogre@@QBEIXZ,636,-4193668,Function,IMPORTED,OGREMAIN.DLL
?loadPlugin@Root@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,637,-4193667,Function,IMPORTED,OGREMAIN.DLL
?_updateDimensions@Viewport@Ogre@@QAEXXZ,638,-4193666,Function,IMPORTED,OGREMAIN.DLL
?setClearEveryFrame@Viewport@Ogre@@QAEX_NI@Z,639,-4193665,Function,IMPORTED,OGREMAIN.DLL
ov_open_callbacks,640,-4193664,Function,IMPORTED,LIBVORBISFILE.DLL
ov_clear,641,-4193663,Function,IMPORTED,LIBVORBISFILE.DLL
ov_raw_seek,642,-4193662,Function,IMPORTED,LIBVORBISFILE.DLL
ov_info,643,-4193661,Function,IMPORTED,LIBVORBISFILE.DLL
ov_read,644,-4193660,Function,IMPORTED,LIBVORBISFILE.DLL
?getWidth@VideoClip@theoraplayer@@QBEHXZ,645,-4193659,Function,IMPORTED,LIBTHEORAPLAYER.DLL
?getHeight@VideoClip@theoraplayer@@QBEHXZ,646,-4193658,Function,IMPORTED,LIBTHEORAPLAYER.DLL
?setPlaybackSpeed@VideoClip@theoraplayer@@QAEXM@Z,647,-4193657,Function,IMPORTED,LIBTHEORAPLAYER.DLL
?isDone@VideoClip@theoraplayer@@QBE_NXZ,648,-4193656,Function,IMPORTED,LIBTHEORAPLAYER.DLL
?seekToFrame@VideoClip@theoraplayer@@QAEXH@Z,649,-4193655,Function,IMPORTED,LIBTHEORAPLAYER.DLL
??0AudioInterface@theoraplayer@@IAE@PAVVideoClip@1@HH@Z,650,-4193654,Function,IMPORTED,LIBTHEORAPLAYER.DLL
??1AudioInterface@theoraplayer@@UAE@XZ,651,-4193653,Function,IMPORTED,LIBTHEORAPLAYER.DLL
??1AudioInterfaceFactory@theoraplayer@@UAE@XZ,652,-4193652,Function,IMPORTED,LIBTHEORAPLAYER.DLL
??0AudioInterfaceFactory@theoraplayer@@QAE@XZ,653,-4193651,Function,IMPORTED,LIBTHEORAPLAYER.DLL
?getPrecachedFramesCount@VideoClip@theoraplayer@@QBEHXZ,654,-4193650,Function,IMPORTED,LIBTHEORAPLAYER.DLL
?getFps@VideoClip@theoraplayer@@QBEMXZ,655,-4193649,Function,IMPORTED,LIBTHEORAPLAYER.DLL
?setAudioInterfaceFactory@Manager@theoraplayer@@QAEXPAVAudioInterfaceFactory@2@@Z,656,-4193648,Function,IMPORTED,LIBTHEORAPLAYER.DLL
SteamAPI_GetHSteamPipe,657,-4193647,Function,IMPORTED,STEAM_API.DLL
SteamInternal_CreateInterface,658,-4193646,Function,IMPORTED,STEAM_API.DLL
SteamAPI_RegisterCallback,659,-4193645,Function,IMPORTED,STEAM_API.DLL
SteamAPI_GetHSteamUser,660,-4193644,Function,IMPORTED,STEAM_API.DLL
SteamAPI_UnregisterCallback,661,-4193643,Function,IMPORTED,STEAM_API.DLL
SteamAPI_RegisterCallResult,662,-4193642,Function,IMPORTED,STEAM_API.DLL
SteamAPI_UnregisterCallResult,663,-4193641,Function,IMPORTED,STEAM_API.DLL
SteamAPI_Shutdown,664,-4193640,Function,IMPORTED,STEAM_API.DLL
SteamAPI_RunCallbacks,665,-4193639,Function,IMPORTED,STEAM_API.DLL
SteamAPI_Init,666,-4193638,Function,IMPORTED,STEAM_API.DLL
SteamInternal_ContextInit,667,-4193637,Function,IMPORTED,STEAM_API.DLL
?ResetInstance@GalaxyFactory@api@galaxy@@SAXXZ,668,-4193636,Function,IMPORTED,GALAXY.DLL
?GetInstance@GalaxyFactory@api@galaxy@@SAPAVIGalaxy@23@XZ,669,-4193635,Function,IMPORTED,GALAXY.DLL
?CreateInstance@GalaxyFactory@api@galaxy@@SAPAVIGalaxy@23@XZ,670,-4193634,Function,IMPORTED,GALAXY.DLL
?getName@OgreTheoraVideoClip@Ogre@@QBEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,671,-4193633,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?getClip@OgreTheoraVideoClip@Ogre@@QBEPAVVideoClip@theoraplayer@@XZ,672,-4193632,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?getVideoTexture@OgreTheoraVideoClip@Ogre@@QBE?AV?$SharedPtr@VTexture@Ogre@@@2@XZ,673,-4193631,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?getScaleMatrix@OgreTheoraVideoClip@Ogre@@QBE?AVMatrix4@2@XZ,674,-4193630,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?getSkippedFrames@OgreTheoraVideoClip@Ogre@@QBEKXZ,675,-4193629,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?createClip@OgreTheoraVideoManager@Ogre@@QAEPAVOgreTheoraVideoClip@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,676,-4193628,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?setPreferredLanguage@OgreTheoraVideoManager@Ogre@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,677,-4193627,Label,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?pause@OgreTheoraVideoClip@Ogre@@QAEXXZ,678,-4193626,Label,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?play@OgreTheoraVideoClip@Ogre@@QAEX_N@Z,679,-4193625,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?playAndReplayFromFrame@OgreTheoraVideoClip@Ogre@@QAEXH@Z,680,-4193624,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?playFrames@OgreTheoraVideoClip@Ogre@@QAEXHH_N@Z,681,-4193623,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?getTheoraVideoManager@OgreTheoraVideoManager@Ogre@@QAEPAVManager@theoraplayer@@XZ,682,-4193622,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
??0OgreTheoraVideoManager@Ogre@@QAE@H@Z,683,-4193621,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
??1OgreTheoraVideoManager@Ogre@@UAE@XZ,684,-4193620,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?initialise@OgreTheoraVideoManager@Ogre@@UAE_NXZ,685,-4193619,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?shutDown@OgreTheoraVideoManager@Ogre@@UAEXXZ,686,-4193618,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?createDefinedTexture@OgreTheoraVideoManager@Ogre@@UAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,687,-4193617,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?destroyAdvancedTexture@OgreTheoraVideoManager@Ogre@@UAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,688,-4193616,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?frameStarted@OgreTheoraVideoManager@Ogre@@UAE_NABUFrameEvent@2@@Z,689,-4193615,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?frameRenderingQueued@OgreTheoraVideoManager@Ogre@@UAE_NABUFrameEvent@2@@Z,690,-4193614,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?setParameter@OgreTheoraVideoManager@Ogre@@UAE_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,691,-4193613,Label,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?getParameter@OgreTheoraVideoManager@Ogre@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABV34@@Z,692,-4193612,Function,IMPORTED,PLUGIN_THEORAVIDEOSYSTEM.DLL
?id@?$codecvt@_WDH@std@@2V0locale@2@A,693,-4193611,Label,IMPORTED,MSVCP120.DLL
??_7codecvt_base@std@@6B@,694,-4193610,Function,IMPORTED,MSVCP120.DLL
?_Locimp_Addfac@_Locimp@locale@std@@CAXPAV123@PAVfacet@23@I@Z,695,-4193609,Function,IMPORTED,MSVCP120.DLL
??0?$codecvt@_WDH@std@@QAE@I@Z,696,-4193608,Function,IMPORTED,MSVCP120.DLL
?_Getcat@?$codecvt@_WDH@std@@SAIPAPBVfacet@locale@2@PBV42@@Z,697,-4193607,Function,IMPORTED,MSVCP120.DLL
??_7_Facet_base@std@@6B@,698,-4193606,Function,IMPORTED,MSVCP120.DLL
??_7facet@locale@std@@6B@,699,-4193605,Function,IMPORTED,MSVCP120.DLL
??_7?$codecvt@_WDH@std@@6B@,700,-4193604,Function,IMPORTED,MSVCP120.DLL
?_Syserror_map@std@@YAPBDH@Z,701,-4193603,Function,IMPORTED,MSVCP120.DLL
?_Xbad_alloc@std@@YAXXZ,702,-4193602,Label,IMPORTED,MSVCP120.DLL
?_Xout_of_range@std@@YAXPBD@Z,703,-4193601,Label,IMPORTED,MSVCP120.DLL
?_Xlength_error@std@@YAXPBD@Z,704,-4193600,Label,IMPORTED,MSVCP120.DLL
??0id@locale@std@@QAE@I@Z,705,-4193599,Function,IMPORTED,MSVCP120.DLL
?_BADOFF@std@@3_JB,706,-4193598,Label,IMPORTED,MSVCP120.DLL
??1_Lockit@std@@QAE@XZ,707,-4193597,Function,IMPORTED,MSVCP120.DLL
?in@?$codecvt@_WDH@std@@QBEHAAHPBD1AAPBDPA_W3AAPA_W@Z,708,-4193596,Label,IMPORTED,MSVCP120.DLL
?out@?$codecvt@_WDH@std@@QBEHAAHPB_W1AAPB_WPAD3AAPAD@Z,709,-4193595,Label,IMPORTED,MSVCP120.DLL
??0_Lockit@std@@QAE@H@Z,710,-4193594,Function,IMPORTED,MSVCP120.DLL
?_Getgloballocale@locale@std@@CAPAV_Locimp@12@XZ,711,-4193593,Function,IMPORTED,MSVCP120.DLL
?_Fiopen@std@@YAPAU_iobuf@@PBDHH@Z,712,-4193592,Function,IMPORTED,MSVCP120.DLL
?id@?$codecvt@DDH@std@@2V0locale@2@A,713,-4193591,Label,IMPORTED,MSVCP120.DLL
?_Getcat@?$codecvt@DDH@std@@SAIPAPBVfacet@locale@2@PBV42@@Z,714,-4193590,Function,IMPORTED,MSVCP120.DLL
?widen@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEDD@Z,715,-4193589,Function,IMPORTED,MSVCP120.DLL
?_Init@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXPAPAD0PAH001@Z,716,-4193588,Function,IMPORTED,MSVCP120.DLL
?_Init@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXXZ,717,-4193587,Function,IMPORTED,MSVCP120.DLL
?getloc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QBE?AVlocale@2@XZ,718,-4193586,Function,IMPORTED,MSVCP120.DLL
??0?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAE@XZ,719,-4193585,Function,IMPORTED,MSVCP120.DLL
?unshift@?$codecvt@DDH@std@@QBEHAAHPAD1AAPAD@Z,720,-4193584,Label,IMPORTED,MSVCP120.DLL
??0?$basic_iostream@DU?$char_traits@D@std@@@std@@QAE@PAV?$basic_streambuf@DU?$char_traits@D@std@@@1@@Z,721,-4193583,Function,IMPORTED,MSVCP120.DLL
?_Ipfx@?$basic_istream@DU?$char_traits@D@std@@@std@@QAE_N_N@Z,722,-4193582,Function,IMPORTED,MSVCP120.DLL
??0?$basic_istream@DU?$char_traits@D@std@@@std@@QAE@PAV?$basic_streambuf@DU?$char_traits@D@std@@@1@_N@Z,723,-4193581,Function,IMPORTED,MSVCP120.DLL
??0?$basic_ios@DU?$char_traits@D@std@@@std@@IAE@XZ,724,-4193580,Function,IMPORTED,MSVCP120.DLL
?clear@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z,725,-4193579,Function,IMPORTED,MSVCP120.DLL
?_Pninc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEPADXZ,726,-4193578,Function,IMPORTED,MSVCP120.DLL
?setp@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXPAD00@Z,727,-4193577,Function,IMPORTED,MSVCP120.DLL
?setp@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXPAD0@Z,728,-4193576,Function,IMPORTED,MSVCP120.DLL
?pbump@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXH@Z,729,-4193575,Function,IMPORTED,MSVCP120.DLL
?_Gninc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEPADXZ,730,-4193574,Function,IMPORTED,MSVCP120.DLL
?_Gndec@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEPADXZ,731,-4193573,Function,IMPORTED,MSVCP120.DLL
?epptr@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ,732,-4193572,Function,IMPORTED,MSVCP120.DLL
?setg@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXPAD00@Z,733,-4193571,Function,IMPORTED,MSVCP120.DLL
?gbump@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAEXH@Z,734,-4193570,Function,IMPORTED,MSVCP120.DLL
?egptr@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ,735,-4193569,Function,IMPORTED,MSVCP120.DLL
?pptr@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ,736,-4193568,Function,IMPORTED,MSVCP120.DLL
?pbase@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ,737,-4193567,Function,IMPORTED,MSVCP120.DLL
?gptr@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ,738,-4193566,Function,IMPORTED,MSVCP120.DLL
?eback@?$basic_streambuf@DU?$char_traits@D@std@@@std@@IBEPADXZ,739,-4193565,Function,IMPORTED,MSVCP120.DLL
?sbumpc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHXZ,740,-4193564,Function,IMPORTED,MSVCP120.DLL
?out@?$codecvt@DDH@std@@QBEHAAHPBD1AAPBDPAD3AAPAD@Z,741,-4193563,Label,IMPORTED,MSVCP120.DLL
?in@?$codecvt@DDH@std@@QBEHAAHPBD1AAPBDPAD3AAPAD@Z,742,-4193562,Label,IMPORTED,MSVCP120.DLL
??1?$basic_iostream@DU?$char_traits@D@std@@@std@@UAE@XZ,743,-4193561,Function,IMPORTED,MSVCP120.DLL
?get@?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV12@AAD@Z,744,-4193560,Function,IMPORTED,MSVCP120.DLL
??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAM@Z,745,-4193559,Function,IMPORTED,MSVCP120.DLL
??5?$basic_istream@DU?$char_traits@D@std@@@std@@QAEAAV01@AAH@Z,746,-4193558,Function,IMPORTED,MSVCP120.DLL
??1?$basic_istream@DU?$char_traits@D@std@@@std@@UAE@XZ,747,-4193557,Function,IMPORTED,MSVCP120.DLL
?rdbuf@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEPAV?$basic_streambuf@DU?$char_traits@D@std@@@2@XZ,748,-4193556,Function,IMPORTED,MSVCP120.DLL
?setstate@?$basic_ios@DU?$char_traits@D@std@@@std@@QAEXH_N@Z,749,-4193555,Function,IMPORTED,MSVCP120.DLL
??1?$basic_ios@DU?$char_traits@D@std@@@std@@UAE@XZ,750,-4193554,Function,IMPORTED,MSVCP120.DLL
?imbue@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEXABVlocale@2@@Z,751,-4193553,Function,IMPORTED,MSVCP120.DLL
?sync@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEHXZ,752,-4193552,Function,IMPORTED,MSVCP120.DLL
?setbuf@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEPAV12@PAD_J@Z,753,-4193551,Function,IMPORTED,MSVCP120.DLL
?xsputn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAE_JPBD_J@Z,754,-4193550,Function,IMPORTED,MSVCP120.DLL
?xsgetn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAE_JPAD_J@Z,755,-4193549,Function,IMPORTED,MSVCP120.DLL
?uflow@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEHXZ,756,-4193548,Function,IMPORTED,MSVCP120.DLL
?showmanyc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAE_JXZ,757,-4193547,Function,IMPORTED,MSVCP120.DLL
?_Unlock@?$basic_streambuf@DU?$char_traits@D@std@@@std@@UAEXXZ,758,-4193546,Function,IMPORTED,MSVCP120.DLL
?_Lock@?$basic_streambuf@DU?$char_traits@D@std@@@std@@UAEXXZ,759,-4193545,Function,IMPORTED,MSVCP120.DLL
?snextc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHXZ,760,-4193544,Function,IMPORTED,MSVCP120.DLL
?sgetc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHXZ,761,-4193543,Function,IMPORTED,MSVCP120.DLL
??1?$basic_streambuf@DU?$char_traits@D@std@@@std@@UAE@XZ,762,-4193542,Function,IMPORTED,MSVCP120.DLL
??7ios_base@std@@QBE_NXZ,763,-4193541,Function,IMPORTED,MSVCP120.DLL
??Bios_base@std@@QBE_NXZ,764,-4193540,Function,IMPORTED,MSVCP120.DLL
?always_noconv@codecvt_base@std@@QBE_NXZ,765,-4193539,Label,IMPORTED,MSVCP120.DLL
??Bid@locale@std@@QAEIXZ,766,-4193538,Function,IMPORTED,MSVCP120.DLL
?_Swap_all@_Container_base0@std@@QAEXAAU12@@Z,767,-4193537,Function,IMPORTED,MSVCP120.DLL
?_Orphan_all@_Container_base0@std@@QAEXXZ,768,-4193536,Function,IMPORTED,MSVCP120.DLL
?_Xinvalid_argument@std@@YAXPBD@Z,769,-4193535,Label,IMPORTED,MSVCP120.DLL
?good@ios_base@std@@QBE_NXZ,770,-4193534,Function,IMPORTED,MSVCP120.DLL
?uncaught_exception@std@@YA_NXZ,771,-4193533,Label,IMPORTED,MSVCP120.DLL
?put@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@D@Z,772,-4193532,Function,IMPORTED,MSVCP120.DLL
?sputn@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAE_JPBD_J@Z,773,-4193531,Function,IMPORTED,MSVCP120.DLL
?sputc@?$basic_streambuf@DU?$char_traits@D@std@@@std@@QAEHD@Z,774,-4193530,Function,IMPORTED,MSVCP120.DLL
?flush@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@XZ,775,-4193529,Function,IMPORTED,MSVCP120.DLL
?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ,776,-4193528,Function,IMPORTED,MSVCP120.DLL
?tie@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEPAV?$basic_ostream@DU?$char_traits@D@std@@@2@XZ,777,-4193527,Function,IMPORTED,MSVCP120.DLL
?fill@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEDXZ,778,-4193526,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@M@Z,779,-4193525,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@I@Z,780,-4193524,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAV01@AAV01@@Z@Z,781,-4193523,Function,IMPORTED,MSVCP120.DLL
?width@ios_base@std@@QAE_J_J@Z,782,-4193522,Function,IMPORTED,MSVCP120.DLL
?width@ios_base@std@@QBE_JXZ,783,-4193521,Function,IMPORTED,MSVCP120.DLL
?flags@ios_base@std@@QBEHXZ,784,-4193520,Function,IMPORTED,MSVCP120.DLL
?_Orphan_all@_Container_base12@std@@QAEXXZ,785,-4193519,Function,IMPORTED,MSVCP120.DLL
??1_Container_base12@std@@QAE@XZ,786,-4193518,Function,IMPORTED,MSVCP120.DLL
??0_Container_base12@std@@QAE@XZ,787,-4193517,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@H@Z,788,-4193516,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@P6AAAVios_base@1@AAV21@@Z@Z,789,-4193515,Function,IMPORTED,MSVCP120.DLL
?setf@ios_base@std@@QAEHHH@Z,790,-4193514,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@_K@Z,791,-4193513,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@G@Z,792,-4193512,Function,IMPORTED,MSVCP120.DLL
?fail@ios_base@std@@QBE_NXZ,793,-4193511,Function,IMPORTED,MSVCP120.DLL
??6?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV01@PAV?$basic_streambuf@DU?$char_traits@D@std@@@1@@Z,794,-4193510,Function,IMPORTED,MSVCP120.DLL
?_Xbad_function_call@std@@YAXXZ,795,-4193509,Label,IMPORTED,MSVCP120.DLL
?id@?$numpunct@D@std@@2V0locale@2@A,796,-4193508,Label,IMPORTED,MSVCP120.DLL
?_Winerror_map@std@@YAPBDH@Z,797,-4193507,Function,IMPORTED,MSVCP120.DLL
?setw@std@@YA?AU?$_Smanip@_J@1@_J@Z,798,-4193506,Function,IMPORTED,MSVCP120.DLL
?_Throw_C_error@std@@YAXH@Z,799,-4193505,Function,IMPORTED,MSVCP120.DLL
?_2@placeholders@std@@3V?$_Ph@$01@2@A,800,-4193504,Label,IMPORTED,MSVCP120.DLL
?_1@placeholders@std@@3V?$_Ph@$00@2@A,801,-4193503,Label,IMPORTED,MSVCP120.DLL
